Cases,location,long,lat,Traffic,PctBeds,Distancing,SocialDist,PctVentila,AgeDistrib,Vaccines,Population,Area,PctCases,temp
107,Nebraska_Deuel,-102.3333,41.1117,20.933097,0.3483,3,1,0.0059,0.696093,0.736,1793,1142,59.6765198,22.249994
611,Nebraska_Dixon,-96.8678,42.4919,15.22881,0.5112,3,1,0.1631,0.611412,0.641,5596,1251,109.1851322,22.399988
4964,Nebraska_Dodge,-96.656,41.5807,42.985863,0.85,5,1,0.2,0.593893,0.568,36222,1406,137.0437855,22.500024
71755,Nebraska_Douglas,-96.1509,41.2952,309.622976,0.78,5,1,0.33,0.437763,0.468,574332,880,124.9364479,23.649988
185,Nebraska_Dundy,-101.6877,40.1764,4.857041,0.38,3,0,0,0.617073,0.676,1671,2386,110.7121484,22.649988
507,Nebraska_Fillmore,-97.5965,40.5246,8.398946,0.42,3,0,0,0.675859,0.569,5519,1493,91.8644682,22.550012
242,Nebraska_Franklin,-98.953,40.1764,6.942565,0.29,3,0,0.0738,0.723821,0.681,2940,1492,82.31292517,22.699976
193,Nebraska_Frontier,-100.3925,40.5299,8.447653,0.4175,3,0,0.0275,0.700611,0.797,2587,2538,74.60378817,22.716669
508,Nebraska_Furnas,-99.9125,40.1764,29.505277,0.26,3,0,0,0.685335,0.652,4653,1867,109.1768751,23.383325
2188,Nebraska_Gage,-96.6895,40.2619,38.361105,0.73,5,1,0,0.626321,0.666,21431,2228,102.0950959,22.883325
113,Nebraska_Garden,-102.3314,41.617,14.414235,0.59,3,0,0.0042,0.716722,0.621,1847,4484,61.18029237,21.450006
153,Nebraska_Garfield,-98.9911,41.9143,3.789829,0.3934,3,0,0.0737,0.748313,0.756,1956,1480,78.2208589,22.199976
187,Nebraska_Gosper,-99.8302,40.5148,17.210814,0.4209,3,0,0.0534,0.705074,0.685,1986,1198,94.1591138,22.016687
41,Nebraska_Grant,-101.7407,41.9153,6.769988,0.4068,2,0,0.0047,0.656152,0.862,630,2028,65.07936508,21.149988
214,Nebraska_Greeley,-98.5215,41.5674,5.387092,0.4554,2,0,0.0742,0.702105,0.66,2319,1478,92.28115567,22.249994
7863,Nebraska_Hall,-98.5022,40.8726,59.654274,0.77,5,1,0.12,0.49651,0.629,61028,1430,128.8424985,22.149988
967,Nebraska_Hamilton,-98.021,40.8735,33.857917,0.5,4,1,0,0.599824,0.634,9237,1411,104.6876692,22.249994
219,Nebraska_Harlan,-99.4044,40.1766,13.080131,0.17,3,0,0.0159,0.702105,0.659,3311,1487,66.14315917,23.050012
61,Nebraska_Hayes,-101.0604,40.5245,0.673243,0.3834,3,0,0.0309,0.581739,0.818,916,1848,66.59388646,22.483331
255,Nebraska_Hitchcock,-101.0416,40.1761,14.285344,0.3251,3,0,0.0198,0.699111,0.731,2773,1861,91.95816805,22.85
865,Nebraska_Holt,-98.784,42.4552,36.898369,0.68,4,1,0,0.640657,0.659,9956,6261,86.88228204,22.749994
54,Nebraska_Hooker,-101.1354,41.9159,10.457354,0.4938,3,0,0.0417,0.802172,0.642,647,1868,83.46213292,21.950006
559,Nebraska_Howard,-98.5166,41.2201,9.370163,0.25,4,1,0.083,0.638895,0.649,6488,1491,86.15906289,22.450006
669,Nebraska_Jefferson,-97.1426,40.1758,38.637828,0.46,4,1,0.0382,0.674256,0.543,7099,1491,94.23862516,23.199976
641,Nebraska_Johnson,-96.2652,40.3926,11.100507,0.16,4,1,0,0.583792,0.556,5057,976,126.7549931,22.950006
690,Nebraska_Kearney,-98.9488,40.5066,30.042933,0.76,4,1,0,0.601781,0.617,6652,1337,103.728202,22.016687
723,Nebraska_Keith,-101.662,41.1993,20.468365,0.23,4,1,0,0.723821,0.714,7983,2874,90.56745584,22.199976
54,Nebraska_Keya Paha,-99.7134,42.8799,3.447403,0.3847,3,0,0.0128,0.674256,0.763,759,2005,71.14624506,21.749994
423,Nebraska_Kimball,-103.7148,41.1977,21.46411,0.18,3,0,0,0.693051,0.705,3495,2467,121.0300429,20.149988
888,Nebraska_Knox,-97.8918,42.6376,5.503892,0.23,3,0,0,0.68844,0.587,8304,2952,106.9364162,22.216669
31468,Nebraska_Lancaster,-96.6878,40.7842,106.423961,0.81,5,1,0.3,0.458392,0.446,320650,2192,98.13815687,23.399988
3874,Nebraska_Lincoln,-100.7475,41.0466,42.745368,0.9,4,1,0.22,0.585834,0.765,34347,6670,112.7900544,21.883325
82,Nebraska_Logan,-100.4818,41.5665,4.721828,0.4886,3,0,0.0567,0.607589,0.845,747,1479,109.772423,22.199976
42,Nebraska_Loup,-99.4544,41.9137,7.679766,0.377,3,0,0.0407,0.756132,0.777,650,1479,64.61538462,22.050012
4303,Nebraska_Madison,-97.6005,41.9168,66.339494,0.74,5,1,0.01,0.519104,0.644,34813,1490,123.6032517,22.249994
29,Nebraska_McPherson,-101.0599,41.568,1.703219,0.4857,3,0,0.0438,0.654462,0.897,474,2228,61.1814346,22.249994
787,Nebraska_Merrick,-98.0375,41.1662,39.967181,0.31,4,1,0.0376,0.615195,0.658,7809,1287,100.78115,22.749994
513,Nebraska_Morrill,-103.0061,41.7171,32.138479,0.2,3,0,0,0.622649,0.715,4625,3703,110.9189189,20.683313
414,Nebraska_Nance,-97.9933,41.3975,23.435505,0.57,3,0,0,0.6208,0.759,3532,1161,117.214043,22.85
696,Nebraska_Nemaha,-95.8543,40.3851,32.52244,0.08,3,0,0.0158,0.607589,0.589,7044,1061,98.80749574,23.749994
434,Nebraska_Nuckolls,-98.0474,40.1764,21.952808,0.41,3,0,0,0.728016,0.577,4134,1491,104.9830672,23.249994
1473,Nebraska_Otoe,-96.1337,40.6484,30.360134,0.28,4,1,0,0.599824,0.548,15965,1603,92.26432822,22.916681
234,Nebraska_Pawnee,-96.2371,40.1314,11.693161,0.08,3,0,0,0.736268,0.633,2601,1122,89.96539792,22.649988
294,Nebraska_Perkins,-101.6503,40.8508,20.883163,0.3,3,0,0,0.666136,0.678,2867,2290,102.5462156,21.749994
1001,Nebraska_Phelps,-99.4146,40.5116,82.869131,0.53,4,1,0,0.615195,0.696,9006,1400,111.1481235,21.699976
642,Nebraska_Pierce,-97.6012,42.2643,22.131668,0.43,4,1,0,0.589885,0.687,7184,1488,89.36525612,22.716669
4152,Nebraska_Platte,-97.5214,41.5725,84.979024,0.44,5,1,0,0.556173,0.644,33364,1773,124.4455101,22.899988
585,Nebraska_Polk,-97.5663,41.1881,22.000801,0.49,3,0,0.008,0.638895,0.674,5201,1141,112.4783695,23.199976
1214,Nebraska_Red Willow,-100.477,40.1756,38.682919,0.56,4,1,0,0.611412,0.713,10627,1860,114.23732,23.249994
738,Nebraska_Richardson,-95.7176,40.1247,37.519409,0.37,4,1,0,0.683772,0.573,7791,1436,94.72468233,24.249994
102,Nebraska_Rock,-99.4483,42.4225,17.338119,0.22,3,0,0.0287,0.733538,0.713,1377,2620,74.07407407,22.500024
2044,Nebraska_Saline,-97.1409,40.5242,34.527496,0.37,4,1,0.0423,0.491298,0.611,13987,1493,146.1356974,22.500024
22854,Nebraska_Sarpy,-96.1116,41.1131,90.47986,0.8,5,1,0.29,0.396132,0.497,188856,641,121.0128352,22.950006
2534,Nebraska_Saunders,-96.6377,41.2278,18.66796,0.12,4,1,0.1591,0.57551,0.572,21927,1968,115.5652848,22.950006
4193,Nebraska_Scotts Bluff,-103.7081,41.8507,50.896776,0.73,5,1,0.16,0.587865,0.685,35299,1930,118.7852347,21.950006
1761,Nebraska_Seward,-97.1397,40.8724,33.670816,0.51,5,1,0,0.551736,0.59,17186,1492,102.4671244,22.649988
530,Nebraska_Sheridan,-102.4127,42.5028,15.395861,0.48,3,0,0,0.703592,0.739,5150,6396,102.9126214,21.749994
212,Nebraska_Sherman,-98.9759,41.2205,5.301286,0.4886,3,0,0.1048,0.718153,0.665,2986,1481,70.99799062,22.699976
39,Nebraska_Sioux,-103.7577,42.4893,1.885752,0.3922,3,0,0.0245,0.651059,0.794,1200,5355,32.5,20.749994
372,Nebraska_Stanton,-97.1939,41.917,5.128115,0.5739,3,1,0.0499,0.549497,0.779,5880,1116,63.26530612,22.85
495,Nebraska_Thayer,-97.595,40.1763,3.971795,0.34,3,1,0,0.703592,0.607,4887,1489,101.2891344,23.475
53,Nebraska_Thomas,-100.5557,41.9136,14.138532,0.5057,3,0,0.0659,0.65951,0.801,739,1849,71.71853857,21.149988
848,Nebraska_Thurston,-96.5416,42.1573,33.553073,0.32,3,0,0,0.431653,0.493,7220,1026,117.4515235,23.050012
327,Nebraska_Valley,-98.982,41.5673,58.189788,0.22,4,1,0,0.693051,0.736,4103,1477,79.69778211,22.149988
2198,Nebraska_Washington,-96.2202,41.5282,68.888061,0.64,5,1,0,0.56273,0.541,20901,1019,105.1624324,22.649988
1090,Nebraska_Wayne,-97.1193,42.2093,41.148079,0.71,4,1,0,0.514201,0.665,9492,1148,114.833544,22.550012
391,Nebraska_Webster,-98.5002,40.1764,13.456831,0.18,3,0,0.036,0.65951,0.676,3419,1489,114.3609242,22.35
39,Nebraska_Wheeler,-98.528,41.9148,2.726232,0.4624,3,0,0.0289,0.680627,0.769,790,1491,49.36708861,21.899988
1768,Nebraska_York,-97.5971,40.8727,32.303521,0.5,5,1,0,0.605663,0.574,13511,1491,130.8563393,22.35
7273,Nevada_Carson City,-119.748,39.1551,224.24528,0.79,5,1,0.28,0.611412,0.47,56034,407,129.7961952,18.749994
2388,Nevada_Churchill,-118.3395,39.5811,172.589835,0.97,4,1,0,0.589885,0.633,25363,13014,94.15289989,20.649988
300358,Nevada_Clark,-115.013,36.2146,849.979794,0.83,5,1,0.45,0.488664,0.562,2315963,20873,129.6903275,29.450006
3564,Nevada_Douglas,-119.6171,38.9129,238.754373,0.74,5,1,0,0.722412,0.557,49088,1911,72.60430248,17.550012
5662,Nevada_Elko,-115.3578,41.1453,129.595164,0.21,4,1,0.05,0.378794,0.694,53006,44555,106.8180961,20.483331
42,Nevada_Esmeralda,-117.632,37.7844,54.045843,0.5575,3,0,0.0875,0.736268,0.667,886,9293,47.40406321,22.699976
63,Nevada_Eureka,-116.2683,39.981,23.213444,0.4409,3,0,0.044,0.523945,0.785,2065,10828,30.50847458,21.000024
1366,Nevada_Humboldt,-118.1109,41.4069,79.509668,0.36,4,1,0.09,0.437763,0.672,16962,25014,80.53295602,17.550012
507,Nevada_Lander,-117.0397,39.9332,55.182711,0.37,4,1,0,0.493913,0.708,5514,14298,91.94776931,22.916681
420,Nevada_Lincoln,-114.879,37.6427,21.466549,0.64,3,0,0,0.682203,0.696,5159,27549,81.41112619,15.450006
4286,Nevada_Lyon,-119.187,39.0178,115.217103,0.06,4,1,0.0826,0.629957,0.677,58319,5244,73.49234383,23.950006
378,Nevada_Mineral,-118.4345,38.5384,84.80749,0.53,4,1,0,0.697605,0.532,4518,9875,83.66533865,24.016687
3601,Nevada_Nye,-116.4723,38.0426,33.28584,0.75,4,1,0,0.756132,0.635,48054,47132,74.93652974,17.950006
995,Nevada_Pershing,-118.4006,40.44,60.762602,0.03,3,0,0.1016,0.535777,0.703,6573,15714,151.3768447,23.35
140,Nevada_Storey,-119.525,39.4488,299.901934,0.7088,5,1,0.138,0.767562,0.829,4207,686,33.27787022,23.450006
52386,Nevada_Washoe,-119.6632,40.6656,1106.108923,0.86,5,1,0.36,0.523945,0.47,477082,16937,109.805023,18.950006
706,Nevada_White Pine,-114.9,39.4416,202.412065,0.28,4,1,0,0.5427,0.58,9466,23044,74.58271709,19.899988
4574,New Hampshire_Belknap,-71.4168,43.5164,74.645239,0.65,5,1,0.12,0.633558,0.469,61551,1217,74.31235886,18.199976
2710,New Hampshire_Carroll,-71.2043,43.875,67.471341,0.52,5,1,0.03,0.719578,0.388,49167,2574,55.11827038,16.966669
4238,New Hampshire_Cheshire,-72.2531,42.9202,74.515545,0.81,5,1,0.41,0.591894,0.461,76228,1888,55.59636879,19.016687
2225,New Hampshire_Coos,-71.3063,44.6906,62.263737,0.42,4,1,0,0.662838,0.467,31174,4742,71.37358055,15.500024
4467,New Hampshire_Grafton,-71.8206,43.9378,54.458837,0.74,5,1,0.14,0.605663,0.348,90691,4531,49.25516314,18.649988
38241,New Hampshire_Hillsborough,-71.72,42.9154,375.371167,0.72,5,1,0.11,0.506722,0.466,418735,2311,91.32506239,19.050012
10269,New Hampshire_Merrimack,-71.6812,43.2966,117.008698,0.78,5,1,0.16,0.56273,0.401,152622,2473,67.28387782,16.550012
25867,New Hampshire_Rockingham,-71.1288,42.985,140.225682,0.76,5,1,0.09,0.549497,0.434,311307,1882,83.09161053,18.550012
10700,New Hampshire_Strafford,-71.0234,43.2918,113.880339,0.76,5,1,0.03,0.491298,0.474,131533,991,81.34840686,17.550012
2065,New Hampshire_Sullivan,-72.222,43.3609,50.135083,0.79,5,1,0.02,0.618941,0.461,43267,1430,47.72690503,18.950006
33773,New Jersey_Atlantic,-74.6585,39.4754,288.494128,0.72,5,1,0.29,0.556173,0.465,262945,1580,128.441309,22.925012
110157,New Jersey_Bergen,-74.0716,40.9601,965.10062,0.66,5,1,0.28,0.551736,0.359,930394,638,118.398227,20.950006
47649,New Jersey_Burlington,-74.6693,39.8768,240.075484,0.63,5,1,0.27,0.5427,0.391,446596,2124,106.6937456,22.500024
59417,New Jersey_Camden,-74.9639,39.8034,623.273179,0.66,5,1,0.39,0.511724,0.458,506809,589,117.2374603,22.749994
10416,New Jersey_Cape May,-74.8017,39.1501,85.545219,0.88,5,1,0.08,0.705074,0.381,91546,740,113.7788653,22.683313
18166,New Jersey_Cumberland,-75.1071,39.372,60.320977,0.75,5,1,0.32,0.501651,0.619,147008,1299,123.5715063,22.483331
99248,New Jersey_Essex,-74.2466,40.7868,1347.442442,0.71,5,1,0.2,0.461248,0.455,800501,335,123.982356,21.649988
32801,New Jersey_Gloucester,-75.14,39.7158,233.313038,0.6838,5,1,0.25,0.509231,0.5,293245,872,111.8552746,22.916681
92066,New Jersey_Hudson,-74.0752,40.7377,979.52923,0.6,5,1,0.1,0.412699,0.4,671666,150,137.0711038,20.950006
10567,New Jersey_Hunterdon,-74.9128,40.5634,223.301639,0.57,5,1,0.1,0.56273,0.421,124797,1133,84.67350978,20.899988
35864,New Jersey_Mercer,-74.7048,40.2805,417.137805,0.69,5,1,0.15,0.499089,0.444,367239,593,97.65847309,21.450006
97214,New Jersey_Middlesex,-74.4143,40.4363,843.301759,0.64,5,1,0.34,0.493913,0.411,822736,822,118.1594096,21.749994
82303,New Jersey_Monmouth,-74.2224,40.2655,328.049825,0.78,5,1,0.31,0.549497,0.445,618381,1262,133.0943221,20.416681
52829,New Jersey_Morris,-74.5455,40.861,403.496185,0.64,5,1,0.21,0.5427,0.342,491087,1247,107.5756434,19.550012
81718,New Jersey_Ocean,-74.2809,39.8895,266.282131,0.72,5,1,0.32,0.65951,0.554,614237,1961,133.0398527,21.716669
76155,New Jersey_Passaic,-74.2995,41.0324,1006.940111,0.59,5,1,0.35,0.483339,0.457,500382,514,152.193724,19.969995
6583,New Jersey_Salem,-75.347,39.5872,107.496222,0.3,5,1,0.02,0.57341,0.565,62451,903,105.4106419,22.950006
31921,New Jersey_Somerset,-74.6168,40.5647,319.602669,0.8,5,1,0.18,0.506722,0.377,329331,790,96.92680009,20.899988
14790,New Jersey_Sussex,-74.6912,41.1389,70.170708,0.75,5,1,0.16,0.538099,0.479,140002,1386,105.641348,21.500024
74922,New Jersey_Union,-74.3068,40.6584,1046.861017,0.62,5,1,0.21,0.483339,0.449,555394,272,134.8988286,21.183313
10522,New Jersey_Warren,-74.9956,40.8595,186.945644,0.62,5,1,0.12,0.56273,0.452,105624,939,99.61751117,20.699976
65020,New Mexico_Bernalillo,-106.6704,35.0516,626.728276,0.8,5,1,0.34,0.516661,0.497,681666,3024,95.38395637,24.500024
120,New Mexico_Catron,-108.4047,33.9151,2.361736,0.5756,3,0,0.0245,0.863026,0.718,3623,17951,33.12172233,24.950006
10277,New Mexico_Chaves,-104.4665,33.3641,82.226417,0.64,4,1,0.11,0.521532,0.695,64711,15736,158.8138029,27.249994
3034,New Mexico_Cibola,-107.9989,34.9113,71.747994,0.46,3,1,0,0.516661,0.472,26354,11766,115.1248387,21.450006
901,New Mexico_Colfax,-104.6473,36.6057,81.681768,0.35,4,1,0,0.709485,0.637,11927,9760,75.54288589,11.516687
6070,New Mexico_Curry,-103.3469,34.5742,84.563763,0.43,5,1,0.2,0.42856,0.738,48793,3649,124.4030906,24.916681
205,New Mexico_De Baca,-104.4118,34.3427,83.762908,0.4675,3,0,0.1238,0.635346,0.672,1673,6045,122.5343694,26.35
8778,New Mexico_Eddy,-104.3054,32.4717,59.378963,0.77,4,1,0.35,0.491298,0.708,58418,10869,150.2619056,26.35
1880,New Mexico_Grant,-108.3828,32.7391,100.233535,0.78,4,1,0,0.710944,0.489,27007,10273,69.61158218,26.450006
530,New Mexico_Guadalupe,-104.7907,34.8632,128.923943,0.33,3,1,0.14,0.66449,0.731,4275,7850,123.9766082,23.425012
13,New Mexico_Harding,-103.8221,35.8575,2.646836,0.39,3,0,0.055,0.861085,0.661,638,5505,20.37617555,23.950006
497,New Mexico_Hidalgo,-108.7152,31.9138,90.945827,0.6313,4,1,0.0601,0.637125,0.608,4106,8924,121.042377,29.450006
10875,New Mexico_Lea,-103.4124,32.7922,101.753199,0.59,4,1,0.03,0.396132,0.78,71830,11382,151.3991369,25.730005
2152,New Mexico_Lincoln,-105.4586,33.7453,118.211979,0.76,4,1,0.32,0.740327,0.636,19939,12512,107.929184,24.050012
611,New Mexico_Los Alamos,-106.3135,35.8663,141.634452,0.18,5,1,0,0.564891,0.351,19462,283,31.39451238,15.883325
3556,New Mexico_Luna,-107.7509,32.1818,73.637252,0.58,3,1,0,0.629957,0.495,23905,7680,148.7554905,27.399988
13067,New Mexico_McKinley,-108.2622,35.5801,89.922099,0.63,4,1,0.04,0.412699,0.064,70824,14130,184.4996047,22.500024
207,New Mexico_Mora,-104.9498,36.011,6.092655,0.5012,3,0,0.0703,0.705074,0.579,4478,5000,46.22599375,13.516687
4706,New Mexico_Otero,-105.7418,32.6135,60.223738,0.75,4,1,0.34,0.551736,0.608,67967,17164,69.23948387,29.725
699,New Mexico_Quay,-103.5482,35.104,50.820986,0.13,3,1,0,0.689984,0.721,8197,7462,85.27510065,24.475
4124,New Mexico_Rio Arriba,-106.6932,36.5107,98.08887,0.71,4,1,0.02,0.579674,0.392,38521,15272,107.0584876,22.35
2334,New Mexico_Roosevelt,-103.4799,34.021,78.011503,0.5,4,1,0,0.472457,0.769,18350,6356,127.1934605,25.983331
16830,New Mexico_San Juan,-108.3204,36.5084,132.238924,0.81,4,1,0.12,0.477938,0.4,123312,14344,136.4830673,27.483331
1709,New Mexico_San Miguel,-104.8164,35.4801,56.918058,0.77,4,1,0.1,0.613308,0.594,27144,12275,62.96050693,15.450006
13499,New Mexico_Sandoval,-106.8688,35.6886,144.267758,0.67,4,1,0.24,0.54498,0.432,148904,9620,90.65572449,22.199976
11466,New Mexico_Santa Fe,-105.9775,35.5071,288.933706,0.76,5,1,0.17,0.654462,0.41,151946,4951,75.46101905,24.649988
844,New Mexico_Sierra,-107.1926,33.1303,96.675506,0.66,4,1,0,0.829629,0.564,10867,10975,77.66632925,22.149988
1419,New Mexico_Socorro,-106.9298,34.0072,91.234753,0.21,4,1,0,0.589885,0.505,16541,17216,85.78683272,21.649988
1936,New Mexico_Taos,-105.631,36.5801,73.178595,0.69,4,1,0.04,0.69152,0.428,32593,5709,59.39925751,18.950006
1026,New Mexico_Torrance,-105.8509,34.6405,42.094712,0.56,4,1,0.1638,0.603727,0.648,15486,8666,66.25339016,22.550012
273,New Mexico_Union,-103.471,36.4813,101.426204,0.09,3,1,0,0.607589,0.818,4026,9924,67.80923994,20.883325
7682,New Mexico_Valencia,-106.8104,34.7167,84.333069,0.5375,5,1,0.1142,0.549497,0.574,77574,2765,99.02802485,26.249994
26382,New York_Albany,-73.9772,42.6006,2106.680228,0.76,5,1,0.33,0.538099,0.372,303654,1381,86.88177992,20.699976
3667,New York_Allegany,-78.0275,42.2575,27.253402,0.26,4,1,0,0.579674,0.647,45587,2679,80.43959901,18.550012
186896,New York_Bronx,-73.8628,40.8521,3705.612801,0.67,5,1,0.22,0.431653,0.512,1401142,125,133.3883361,20.749994
19667,New York_Broome,-75.8133,42.159,663.094666,0.55,5,1,0.23,0.585834,0.462,189420,1853,103.8274733,18.500024
5999,New York_Cattaraugus,-78.6792,42.2478,266.800829,0.56,5,1,0.14,0.583792,0.543,75863,3426,79.07675679,20.399988
6936,New York_Cayuga,-76.5573,42.9126,255.07502,0.59,5,1,0.04,0.57551,0.502,76029,1905,91.22834708,18.950006
9421,New York_Chautauqua,-79.3669,42.2277,227.660079,0.86,5,1,0.08,0.599824,0.519,126032,2810,74.75085693,21.050012
8149,New York_Chemung,-76.7639,42.1389,438.222233,0.67,5,1,0.05,0.577598,0.514,82622,1064,98.62990487,20.149988
3809,New York_Chenango,-75.6089,42.4943,167.751479,0.51,5,1,0,0.613308,0.488,46730,2328,81.51080676,17.950006
4995,New York_Clinton,-73.6788,44.7453,198.716761,0.95,4,1,0.1,0.533441,0.382,79778,2894,62.61124621,17.966669
4298,New York_Columbia,-73.6309,42.2482,69.089788,0.79,5,1,0.17,0.65951,0.379,59534,1680,72.19404038,20.550012
4234,New York_Cortland,-76.0705,42.5951,324.115321,0.96,5,1,0.08,0.528723,0.501,47173,1299,89.75473258,17.899988
2616,New York_Delaware,-74.9671,42.1984,48.180261,0.41,4,1,0,0.675859,0.516,43938,3801,59.53844053,18.649988
31541,New York_Dutchess,-73.7436,41.7649,726.542178,0.74,5,1,0.19,0.549497,0.431,293293,2138,107.5409232,21.749994
93536,New York_Erie,-78.7306,42.7625,1170.049399,0.81,5,1,0.24,0.56273,0.422,917241,2730,101.9753805,20.249994
1751,New York_Essex,-73.773,44.1163,91.058522,0.49,3,1,0,0.654462,0.382,36891,4963,47.46415115,18.749994
2791,New York_Franklin,-74.2993,44.5904,147.609679,0.54,4,1,0,0.533441,0.466,49965,4399,55.85910137,18.699976
4713,New York_Fulton,-74.418,43.1136,110.836282,0.67,5,1,0,0.591894,0.552,52812,1380,89.24108157,16.500024
5623,New York_Genesee,-78.1914,43.0023,176.737981,0.55,5,1,0.15,0.579674,0.503,56994,1283,98.65950802,20.674982
3618,New York_Greene,-74.1238,42.2758,39.551719,0.7163,5,1,0.155,0.637125,0.482,47177,1704,76.68991246,19.483331
354,New York_Hamilton,-74.4972,43.6615,20.311591,0.6312,3,0,0.0513,0.75484,0.237,4345,4682,81.47295742,16.950006
5507,New York_Herkimer,-74.9615,43.4203,391.812994,0.4,5,1,0,0.611412,0.513,60945,3776,90.3601608,17.550012
6524,New York_Jefferson,-75.9465,44.042,111.882873,0.67,5,1,0.03,0.452613,0.435,108095,3487,60.35431796,18.749994
297666,New York_Kings,-73.9494,40.6362,3626.963942,0.78,5,1,0.17,0.464082,0.498,2538934,214,117.2405427,20.899988
2938,New York_Lewis,-75.449,43.7844,35.050485,0.59,4,1,0,0.564891,0.571,26187,3341,112.1930729,18.500024
4729,New York_Livingston,-77.7797,42.726,124.932455,0.63,5,1,0,0.553961,0.496,62398,1658,75.7876855,20.483331
4831,New York_Madison,-75.6727,42.9165,170.92754,0.68,5,1,0.07,0.558371,0.479,70478,1713,68.546213,20.950006
73118,New York_Monroe,-77.6932,43.1464,1631.780301,0.83,5,1,0.43,0.5427,0.394,740900,1727,98.68808206,20.500024
4569,New York_Montgomery,-74.4401,42.9012,341.975587,0.64,5,1,0.02,0.581739,0.451,49170,1063,92.92251373,20.149988
195992,New York_Nassau,-73.5894,40.7407,2597.032841,0.72,5,1,0.25,0.560557,0.357,1351334,817,145.0359423,19.450006
152107,New York_New York,-73.9715,40.7673,4444.124747,0.8,5,1,0.27,0.531089,0.325,19336776,83,7.866202722,20.500024
20817,New York_Niagara,-78.7478,43.199,788.127928,0.71,5,1,0.15,0.581739,0.448,208396,1378,99.89155262,20.450006
23672,New York_Oneida,-75.4371,43.2438,531.961344,0.75,5,1,0.27,0.579674,0.488,227346,3257,104.1232307,17.649988
41600,New York_Onondaga,-76.1997,43.0049,1060.96446,0.82,5,1,0.21,0.540407,0.376,459214,2087,90.58957262,20.550012
7810,New York_Ontario,-77.3087,42.8515,354.063828,0.61,5,1,0.27,0.59588,0.415,110091,1716,70.94131219,21.050012
51450,New York_Orange,-74.3024,41.4034,489.854991,0.74,5,1,0.1,0.466894,0.477,385234,2172,133.5551898,21.225
3272,New York_Orleans,-78.232,43.2517,196.599017,0.55,5,1,0,0.556173,0.55,39978,1017,81.84501476,20.649988
8232,New York_Oswego,-76.1464,43.4278,153.584427,0.64,5,1,0.01,0.519104,0.505,116346,2638,70.75447372,18.683313
3738,New York_Otsego,-75.0315,42.6349,161.308084,0.8,5,1,0.13,0.618941,0.484,58701,2631,63.67864261,18.950006
11203,New York_Putnam,-73.7497,41.4263,309.751879,0.46,5,1,0.02,0.540407,0.398,98532,638,113.6991028,20.483331
288833,New York_Queens,-73.8168,40.7109,4496.411369,0.84,5,1,0.37,0.506722,0.36,2225821,324,129.7647026,20.85
12143,New York_Rensselaer,-73.5109,42.7135,1307.980703,0.89,5,1,0.2,0.535777,0.407,158108,1723,76.80193286,20.649988
80740,New York_Richmond,-74.1481,40.5858,1550.411639,0.83,5,1,0.26,0.523945,0.468,475327,153,169.8620108,21.450006
48895,New York_Rockland,-74.0256,41.1503,2018.10016,0.65,5,1,0.2,0.519104,0.489,326225,516,149.881217,20.716669
16885,New York_Saratoga,-73.8665,43.109,435.610159,0.84,5,1,0.14,0.558371,0.327,230298,2186,73.31804879,17.550012
14198,New York_Schenectady,-74.0528,42.8167,714.443755,0.6,5,1,0.2,0.547245,0.402,155358,542,91.38892107,19.550012
